#Position (bp)	Coverage
2.4786327915E9	0.0014227946682641905
2.478684493E9	0.004983031917178573
2.4787422225E9	0.0012367107832501627
2.4788230635E9	9.783891111047164E-4
2.478937111E9	5.990176111177668E-4
2.4790437355E9	7.867388758782201E-4
2.479094515E9	0.0
2.4791345205E9	0.0022955176996496316
2.479335362E9	8.519297293630876E-4
2.4795278015E9	0.009813542688910697
2.4795648885E9	0.0
2.479682681E9	0.0023802155136032413
2.4799235075E9	0.006195342471161882
2.4800933745E9	0.008241144261928707
2.4807048765E9	0.0019718532893983195
2.481320752E9	0.0
2.4813665385E9	0.0
2.48140226E9	8.192356531356244E-4
2.481440279E9	0.009782082324455205
2.4816421655E9	0.0031464043527153355
2.4818638935E9	0.0
2.4819734265E9	0.0
2.482114218E9	0.0026783682756379
2.4822176175E9	0.0014346660625967455
2.482257951E9	0.0027443758350485683
2.4823043185E9	0.00957842624765536
2.482356838E9	0.002450183763782284
2.4824194285E9	4.695717505634861E-4
2.4824922495E9	0.012438386979390651
2.482530206E9	0.002458751213199612
2.48254927E9	0.0
2.4825740585E9	0.0034195658638120725
2.4825954025E9	0.00240750126710593
2.482749547E9	0.001029042238594212
2.482915026E9	0.0020284503159701452
2.4830099305E9	0.001493168424112688
2.483098542E9	0.0016236904163606139
2.4831297665E9	0.0
2.4832225995E9	0.0036288267017252017
2.483307695E9	0.0
2.4833678925E9	0.0016114736926919667
2.483526776E9	0.0015928304322154533
2.483800348E9	8.154199564906516E-4
2.483973853E9	0.0
2.484000743E9	0.0
2.484111909E9	2.0332054554112692E-4
2.484235197E9	9.718661505722281E-4
2.484297764E9	0.0
2.484386087E9	0.0010432499033195134
2.4844595665E9	0.0
2.484702679E9	6.815300905524833E-4
2.4849635415E9	0.0048268507605096255
2.485717932E9	0.0010573817419390293
2.4864486425E9	0.0
2.4864913895E9	0.0
2.486552132E9	0.003689544065844171
2.486590931E9	0.0021470139555907113
2.486615905E9	0.0
2.4867479825E9	0.0023242175709123525
2.486881635E9	0.003276928726800192
2.4869431535E9	0.003993701362422693
2.4871683075E9	0.00467367027876582
2.4873714075E9	8.95933838731909E-4
2.487518213E9	5.398250966686793E-4
2.487672354E9	0.005927733200460473
2.487750574E9	7.43085739879274E-4
2.4878108015E9	0.0
2.4878315905E9	0.005887821506042764
2.487852435E9	0.0
2.488070908E9	0.002233375701547686
2.4883408915E9	0.0016833136547850782
2.4884297525E9	0.021556497498758927
2.488929389E9	0.0021786906523293403
2.489988178E9	0.001728056965231289
2.4905832505E9	0.0020548648926333093
2.490620518E9	0.0014527229475748606
2.490711051E9	1.5873393810963754E-4
2.4907818615E9	0.0
2.490827011E9	0.0012855708068295949
2.490887993E9	0.0
2.4910078605E9	9.249347869012606E-4
2.491120062E9	0.0
2.4911550945E9	0.0
2.491191665E9	0.6160477264293666
2.4913858835E9	0.0020769431019456485
2.4915908405E9	0.009431958945319412
2.4916947605E9	0.001460384589968942
2.491887503E9	0.0012598492451581218
2.4920469715E9	0.0012620603429973343
2.4921081355E9	0.0030362755020508178
2.4921358895E9	0.0
2.4922377785E9	8.287768545227537E-4
2.4923567155E9	7.299550501363864E-4
2.492417984E9	0.0034620241490373018
2.492465549E9	0.0
2.4924956795E9	0.0053355798932884025
2.4925470565E9	0.0
2.4925966285E9	0.001375
2.4926257805E9	0.0
2.4926562885E9	0.004407697626181148
2.492734282E9	0.0
2.49280396E9	0.0
2.4928324715E9	0.0021056956499409378
2.492949622E9	0.002170363279910319
2.493096672E9	0.0032104191774440204
2.4931610665E9	0.001264643237486688
2.4932022275E9	0.008761525806328194
2.4932578605E9	0.001983319772172498
2.493324002E9	0.0042570029062231375
2.4938176615E9	0.004870747942076173
2.4942911705E9	0.0017277963019096695
2.494327711E9	0.0
2.4943613185E9	0.0
2.4944029985E9	0.001493705099935984
2.494444616E9	0.0014815363531982665
2.4944797095E9	0.001759748078169862
2.494568799E9	0.002318673096724967
2.494699606E9	6.002069134359477E-4
2.4950789155E9	9.84183444199014E-4
2.4955262665E9	4.149124877239195E-4
2.495855529E9	0.0016800608358871101
2.496129203E9	0.005701878848273268
2.496221071E9	0.002949669326543919
2.4962691325E9	0.0
2.496354352E9	3.9428104728556274E-4
2.496480418E9	0.0010026852735751223
2.496569206E9	0.005505677730159227
2.4966061925E9	0.007379898109793839
2.4966402685E9	0.0
2.496672391E9	0.0
2.496752605E9	0.0
2.496840605E9	0.8729295150081049
2.496921052E9	0.0013150163677569178
2.497020378E9	0.00923120672871846
2.497076478E9	0.003707091618121419
2.497106008E9	8.096320091932409E-4
2.4971581175E9	0.0
2.4972368675E9	0.0
2.497295261E9	0.00376729983741127
2.497323699E9	0.008686313528538488
2.4973601595E9	0.020260772623721585
2.4973894495E9	0.0
2.497412497E9	0.5140563644577266
2.4974370005E9	0.0
2.4974565095E9	0.0
2.4974934755E9	8.160452633106049E-4
2.4975409615E9	0.002962739781058552
2.497600074E9	0.002691429518986696
2.497663937E9	0.003993594031908208
2.497707535E9	0.0015052684395383843
2.4978022595E9	0.009387658165217506
2.497887721E9	0.0020681453906209605
2.4979739015E9	0.0023395634557574173
2.4980967935E9	4.5276184726833685E-4
2.498156429E9	0.0014335835816954013
2.498222014E9	7.739124619015315E-4
2.4983031195E9	0.0
2.498352908E9	0.007780342144709605
2.4983862465E9	0.0
2.498519072E9	0.0019086899333203321
2.4986720125E9	0.011513918431517618
2.499067225E9	0.010535499423193812
2.499457056E9	0.006615540977547815
2.499558702E9	2.6143440342680174E-4
2.499643232E9	0.02258210531609918
2.4996695595E9	0.0
2.4997656E9	0.00648425387140714
2.499866201E9	0.0
2.4999257565E9	4.92113237846098E-4
2.5000122405E9	0.0019947780678851177
2.500079647E9	0.0
2.5001149595E9	0.003960458779545022
2.500146441E9	0.0020699977707716315
2.5005294025E9	0.6258451074304106
2.5009244085E9	6.848080735267616E-4
2.500984113E9	4.693440135171076E-4
2.501074184E9	0.0016864131884394655
2.5011398435E9	0.0021197668256491787
2.50116409E9	0.0
2.5012027325E9	8.430550492161867E-4
2.501235086E9	0.00182525577597387
2.5014644655E9	0.0020048408457779606
2.5016922895E9	0.0
2.5017581345E9	0.0012019441666228001
2.501841723E9	0.0021430585581351633
2.501882048E9	0.0
2.501904082E9	0.0022873653163185455
